Time,Blade,Action,Type,Interface,Origin,Source,Source User Name,Destination,Service,Application Risk,Application Name,Application Category,Access Rule Name,Resource,User,Description,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.5.1.4,,52.168.112.67,https,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/aec5f2d7-7367-48b6-a867-cac3b736f882?P1=1662028520&P2=404&P3=2&P4=cD5Jz5ZekYwMtdc5kDDZG22GmRYMM8tQkKionsRGVsJt5QCwEQ8MMi3RDcwlCOn1rrv9VRbhVKKpMV1dEQDGSw==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/aec5f2d7-7367-48b6-a867-cac3b736f882?P1=1662028520&P2=404&P3=2&P4=cD5Jz5ZekYwMtdc5kDDZG22GmRYMM8tQkKionsRGVsJt5QCwEQ8MMi3RDcwlCOn1rrv9VRbhVKKpMV1dEQDGSw==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/aec5f2d7-7367-48b6-a867-cac3b736f882?P1=1662028520&P2=404&P3=2&P4=cD5Jz5ZekYwMtdc5kDDZG22GmRYMM8tQkKionsRGVsJt5QCwEQ8MMi3RDcwlCOn1rrv9VRbhVKKpMV1dEQDGSw==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/aec5f2d7-7367-48b6-a867-cac3b736f882?P1=1662028520&P2=404&P3=2&P4=cD5Jz5ZekYwMtdc5kDDZG22GmRYMM8tQkKionsRGVsJt5QCwEQ8MMi3RDcwlCOn1rrv9VRbhVKKpMV1dEQDGSw==",,,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.38.74,,20.198.118.190,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.16.200.128,,instagram-p3-shv-01-bom1.fbcdn.net (157.240.16.63),TCP_1-1024,Low,Instagram,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.6.82,,142.250.76.174,http,Low,Google Search,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,"http://clients3.google.com/generate_204,http://clients3.google.com/generate_204",,,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.5.216,,142.250.77.37,https,Low,Inbox by Gmail,Email,Library section allowed,,,,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.63.48,,bom12s17-in-f10.1e100.net (142.250.192.106),UDP_1-1024,Unknown,Unknown Traffic,Unknown Traffic,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:39 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.38.74,,13.107.4.52,http,Low,Microsoft NCSI,Network Utilities,VNIT allowed sites and applications computers and business added on 290921,"http://www.msftconnecttest.com/connecttest.txt,http://www.msftconnecttest.com/connecttest.txt,http://www.msftconnecttest.com/connecttest.txt",,,
"Sep 1, 2022 3:32:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.97.30,,142.250.199.163,TCP_1-1024,Low,Google Search,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.38.74,,G-8.8.8.8 (8.8.8.8),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.73.66,,3.108.207.7,jabber,Medium,Xiaomi Reporting Service,Computers / Internet,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.15.6.100,,117.18.237.29,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTBL0V27RVZ7LBduom/nYB45SPUEwQU5Z1ZMIJHWMys+ghUNoZ7OrUETfACEA9bw6F2y3ieICDHiTyBZ7Q=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTBL0V27RVZ7LBduom/nYB45SPUEwQU5Z1ZMIJHWMys+ghUNoZ7OrUETfACEA9bw6F2y3ieICDHiTyBZ7Q=",,,
"Sep 1, 2022 3:32:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.15.6.100,,117.18.237.29,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTBL0V27RVZ7LBduom/nYB45SPUEwQU5Z1ZMIJHWMys+ghUNoZ7OrUETfACEA9bw6F2y3ieICDHiTyBZ7Q=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTBL0V27RVZ7LBduom/nYB45SPUEwQU5Z1ZMIJHWMys+ghUNoZ7OrUETfACEA9bw6F2y3ieICDHiTyBZ7Q=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTBL0V27RVZ7LBduom/nYB45SPUEwQU5Z1ZMIJHWMys+ghUNoZ7OrUETfACEA9bw6F2y3ieICDHiTyBZ7Q=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTBL0V27RVZ7LBduom/nYB45SPUEwQU5Z1ZMIJHWMys+ghUNoZ7OrUETfACEA9bw6F2y3ieICDHiTyBZ7Q=",,,
"Sep 1, 2022 3:32:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.87.33.25,,23.65.110.140,https,Very Low,Outbrain,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.11.212,,20.198.162.78,https,Medium,Microsoft OneDrive-web,File Storage and Sharing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.97.17,,117.18.237.29,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTk45WiKdPUwcMf8JgMC07ACYqr2AQUt2ui6qiqhIx56rTaD5iyxZV2ufQCEAeZlAjZDrgj/BrxSEsj+Mk=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBTk45WiKdPUwcMf8JgMC07ACYqr2AQUt2ui6qiqhIx56rTaD5iyxZV2ufQCEAeZlAjZDrgj/BrxSEsj+Mk=",,,
"Sep 1, 2022 3:32:38 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.72.167,,bom07s28-in-f3.1e100.net (142.250.182.195),http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.pki.goog/gts1c3,http://ocsp.pki.goog/gts1c3,http://ocsp.pki.goog/gts1c3",,,
"Sep 1, 2022 3:32:38 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.0.53,,13.235.156.73,https,Low,Trend Micro Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:38 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.0.33,,15.207.244.188,UDP/8802,Unknown,Unknown Traffic,Unknown Traffic,Library section,,,,
"Sep 1, 2022 3:32:38 PM",Application Control,Drop,Session,,gateway.vnit.ac.in,10.15.0.40,,13.127.114.82,UDP/8802,Unknown,Unknown Traffic,Unknown Traffic,Library section,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.33.25,,34.199.154.34,https,Very Low,Chartbeat,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.6.2.107,,edge-star-shv-01-bom1.facebook.com (157.240.16.16),TCP_1-1024,Low,Facebook,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.67.198,,18.136.174.146,TCP_1-1024,Low,Yahoo! Services,Web Services Provider,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:37 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.72.167,,bom12s19-in-f14.1e100.net (142.251.42.14),https,Unknown,sb-ssl.google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.87.53.23,,203.199.81.42,HTTP_and_HTTPS_proxy,Very Low,MQTT Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.150,,20.189.173.12,https,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?e3e9c65a5fa3334c,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?e3e9c65a5fa3334c,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?e3e9c65a5fa3334c",,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.150,,40.126.35.128,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.0.53,,13.107.136.9,https,Low,SharePoint-online,Business / Economy,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.71.7,,142.250.183.69,https,Low,Inbox by Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.150,,52.113.194.132,https,Low,Office Online,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.192.251,,a-0003.a-msedge.net (204.79.197.203),https,Low,MSN-web,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.206,,142.250.77.37,https,Low,Inbox by Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:37 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.206,,142.250.193.228,echo-request,Low,ICMP Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.150,,52.109.124.153,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,"http://go.microsoft.com/fwlink/?LinkID=252669&clcid=0x409,http://go.microsoft.com/fwlink/?LinkID=252669&clcid=0x409,http://go.microsoft.com/fwlink/?LinkID=252669&clcid=0x409,http://go.microsoft.com/fwlink/?LinkID=252669&clcid=0x409",,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.6.1.82,,104.17.32.105,TCP_1-1024,Low,ResearchGate,Education,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:36 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.41.68,,199.232.22.248,https,Low,Spotify,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.5.186,,bom07s35-in-f14.1e100.net (142.250.66.14),TCP_1-1024,Low,YouTube,Media Streams,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.2.99,,216.58.196.69,https,Low,Inbox by Gmail,Email,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:36 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,199.232.22.248,https,Low,Spotify,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.0.53,,20.189.173.7,https,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==",,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.0.53,,13.89.179.8,https,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==,http://1d.tlu.dl.delivery.mp.microsoft.com/filestreamingservice/files/d02c27e4-adbb-4da2-9f2a-016b84f55444?P1=1662029231&P2=404&P3=2&P4=E5vRJVf+fs2w12CJrnBNCzP5ZnGehSIvKUR7usOv/v/bgY/gx4DZwSz0ACtNrowtvy7E2K1Y5miEzute1GCfng==",,,
"Sep 1, 2022 3:32:36 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.27.41.68,,142.250.192.1,TCP_1-1024,Medium,Google Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:35 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.41.68,,bom07s20-in-f2.1e100.net (172.217.166.162),https,Unknown,google.com,Search Engines / Portals,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.105.240,,17.57.145.149,TCP/5223,Low,Apple Push Notification Service,Web Services Provider,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.17.70,,142.250.199.130,TCP_1-1024,Medium,Google Ads,Web Advertisements,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.4.57,,142.250.82.13,UDP/19305,Very Low,DTLS Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.6.100,,23.32.178.119,http,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,"http://go.microsoft.com/fwlink/?LinkID=252669&clcid=0x409,http://go.microsoft.com/fwlink/?LinkID=252669&clcid=0x409",,,
"Sep 1, 2022 3:32:35 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.110.219,,142.250.183.150,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.71.24,,whatsapp-chatd-edge-shv-02-bom1.facebook.com (31.13.79.54),jabber,Low,WhatsApp Messenger,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:35 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.19.0.24,,23.35.91.27,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://s2.symcb.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBS56bKHAoUD+Oyl+0LhPg9JxyQm4gQUf9Nlp8Ld7LvwMAnzQzn6Aq8zMTMCED141/l2SWCyYX308B7Khio=,http://s2.symcb.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBS56bKHAoUD+Oyl+0LhPg9JxyQm4gQUf9Nlp8Ld7LvwMAnzQzn6Aq8zMTMCED141/l2SWCyYX308B7Khio=,http://s2.symcb.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBS56bKHAoUD+Oyl+0LhPg9JxyQm4gQUf9Nlp8Ld7LvwMAnzQzn6Aq8zMTMCED141/l2SWCyYX308B7Khio=",,,
"Sep 1, 2022 3:32:35 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.105.240,,a125-56-225-66.deploy.static.akamaitechnologies.com (125.56.225.66),TCP_1-1024,Low,Apple Services,Web Services Provider,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:35 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.27.41.68,,172.217.160.173,https,Medium,Google Accounts,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.26.74.206,,172.217.166.182,https,Low,YouTube,Media Streams,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,192.168.11.222,,23.64.122.91,TCP_1-1024,Low,MSN-web,Search Engines / Portals,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,52.177.138.113,https,Low,Microsoft Teams,Web Conferencing,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.73.54,,35.241.14.4,UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,172.25.105.240,,17.188.182.68,https,Low,Apple Push Notification Service,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.25.192.168,,199.232.45.140,TCP_1-1024,Low,Reddit,Social Networking,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,117.18.237.29,http,Very Low,OCSP,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSAUQYBMq2awn1Rh6Doh/sBYgFV7gQUA95QNVbRTLtm8KPiGxvDl7I90VUCEAJ0LqoXyo4hxxe7H/z9DKA=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSAUQYBMq2awn1Rh6Doh/sBYgFV7gQUA95QNVbRTLtm8KPiGxvDl7I90VUCEAJ0LqoXyo4hxxe7H/z9DKA=,http://ocsp.digicert.com/MFEwTzBNMEswSTAJBgUrDgMCGgUABBSAUQYBMq2awn1Rh6Doh/sBYgFV7gQUA95QNVbRTLtm8KPiGxvDl7I90VUCEAJ0LqoXyo4hxxe7H/z9DKA=",,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.10.6.195,,dns.google (8.8.4.4),UDP_1-1024,Low,Quic Protocol,Network Protocols,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,172.26.74.206,,91.108.56.178,TCP_1-1024,Medium,Telegram,Instant Messaging,VNIT Blocked sites and apps,,,,
"Sep 1, 2022 3:32:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,8.241.137.126,http,Very Low,Windows Update,Software Update,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8bfc4cca67748931,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8bfc4cca67748931,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8bfc4cca67748931",,,
"Sep 1, 2022 3:32:34 PM","Application Control,URL Filtering",Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,8.241.137.126,http,Low,Windows 10 Update,Network Protocols,VNIT allowed sites and applications computers and business added on 290921,"http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8bfc4cca67748931,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8bfc4cca67748931,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/disallowedcertstl.cab?8bfc4cca67748931",,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.15.3.59,,192.0.77.40,https,Low,Tumblr,Social Networking,Library section allowed,,,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,23.32.176.68,https,Low,Microsoft Services,Computers / Internet,VNIT allowed sites and applications computers and business added on 290921,"http://emdl.ws.microsoft.com/emdl/d/dod/ph/prod5/msdownload/update/software/defu/2022/08/1024/am_delta_b0221f9ff0a6e8ec02c76dfe67ce9b9ef61df1ee.exe.json,http://emdl.ws.microsoft.com/emdl/d/dod/ph/prod5/msdownload/update/software/defu/2022/08/1024/am_delta_b0221f9ff0a6e8ec02c76dfe67ce9b9ef61df1ee.exe.json,http://emdl.ws.microsoft.com/emdl/d/dod/ph/prod5/msdownload/update/software/defu/2022/08/1024/am_delta_b0221f9ff0a6e8ec02c76dfe67ce9b9ef61df1ee.exe.json",,,
"Sep 1, 2022 3:32:34 PM",Application Control,Accept,Session,,gateway.vnit.ac.in,10.4.5.221,,20.190.146.33,https,Very Low,Microsoft Account,Web Services Provider,VNIT allowed sites and applications computers and business added on 290921,,,,
