Time,Creation Time,Interface Direction,Policy Rule UID,Type,Index Time,App Protocol,Policy Date,Action,ID,aggregated_log_count,Interface Name,Application ID,Layer Name,Last Update Sequence Number,Direction of Connection,Sequence Number,Source Zone,Access Rule Name,Browse Time,Marker,Number of Connections,Protocol,Application Risk,Application Category,Policy Management,Last Update Time,Destination,Application Name,Confidence Level,Last Update Time,Rule,Interface,Duration,All Application Categories,Service ID,Matched Category,Destination Country,Severity,Product Family,Blade,Source,update_count,Policy Name,Destination Zone,Database Tag,Log Server Origin,Service,Origin,Destination Port,Log Server IP,stored,layer_uuid_rule_uuid,High Level Log key,logid,sig_id,Application Signature ID,Application Description,Method,Resource,Web Client Type,Received Bytes,Packets,Client Outbound Packets,Traffic Sent Bytes,Server Inbound Packets,Server Inbound Bytes,Sent Bytes,Client Inbound Bytes,Client Inbound Packets,Client Outbound Bytes,Traffic Received Bytes,Server Outbound Packets,Server Outbound Bytes,Total Bytes,Traffic Total Bytes,Client Type OS,Number of URLs,Description,Source Port,certificate_resource,certificate_validation,Number of files,Frequency,UserCheck ID,UserCheck Reference,Log ID,UserCheck Interaction Name,User Check,Confirmation Scope,UserCheck Message to User,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000002a,15,eth1-01,1704662403,Web Content,23589,Outgoing,23589,Internal,VNIT allowed sites and applications computers and business added on 290921,7,@A@@B@1662019661@C@2519190,15,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.227.129.246,albtls.t.co,N/A,2022-09-01T11:34:12Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.14.0.6,10,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.12E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000023,13,eth1-01,562223367,Web Content,23583,Outgoing,23583,Internal,VNIT allowed sites and applications computers and business added on 290921,419,@A@@B@1662019661@C@2519184,13,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,13.227.141.197,cloudfront.net,N/A,2022-09-01T11:36:44Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.87.57.222,8,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.01E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000022,2,eth1-01,60343292,Web Content,23582,Outgoing,23582,Internal,Library section allowed,0,@A@@B@1662019661@C@2519183,1,TCP (6) (6),Low,Search Engines / Portals,mgmt,1.66E+12,bom07s30-in-f14.1e100.net (142.250.183.14),Google Play,N/A,2022-09-01T10:01:56Z,49.12,eth1-01,5880,"Encrypts communications, Supports Streaming, SSL Protocol, Low Risk, Mobile Software, Search Engines / Portals",https,Search Engines / Portals,United States,Informational,Access,"Application Control,URL Filtering",10.15.1.231,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.76E+19,352,4,60343292:6,"Google Play is a digital distribution service. Google Play provides an online store for music, movies, books, magazines, and Android applications.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000021,1,eth1-01,537750741,Web Content,23581,Outgoing,23581,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519182,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom12s07-in-f3.1e100.net (142.250.67.163),crashlytics.com,N/A,2022-09-01T10:01:56Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.104.146,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",8.18E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000001f,2,eth1-01,1125320217,Web Content,23580,Outgoing,23580,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2519181,2,TCP (6) (6),Unknown,Uncategorized,mgmt,1.66E+12,163.53.79.200,163.53.79.200,N/A,2022-09-01T10:01:56Z,49.18,eth1-01,5880,"Uncategorized,URL Filtering",TCP_1-1024,Uncategorized,India,Informational,Access,URL Filtering,10.87.52.198,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",6.46E+18,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,1000869c-1ede-4ea8-8953-f806b202e6d7,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000001e,14,eth1-01,2322293060,Web Content,23579,Outgoing,23579,Internal,Library section allowed,1,@A@@B@1662019661@C@2519180,10,TCP (6) (6),Unknown,Search Engines / Portals,mgmt,1.66E+12,bom07s29-in-f14.1e100.net (142.250.182.238),google.com,N/A,2022-09-01T10:10:17Z,49.12,eth1-01,5880,"Search Engines / Portals,URL Filtering",https,Search Engines / Portals,United States,Informational,Access,URL Filtering,10.15.1.231,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_1000869c-1ede-4ea8-8953-f806b202e6d7,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.11E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000001a,1,eth1-01,935299069,Web Content,23576,Outgoing,23576,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519177,1,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,152.199.43.245,asus.com,N/A,2022-09-01T10:01:56Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.99.99,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.09E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,outbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000019,1,eth2-02,60529027,Web Content,23575,Outgoing,23575,,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519176,1,TCP (6) (6),Very Low,Network Protocols,mgmt,1.66E+12,104.89.120.43,Certificate Revocation List,N/A,2022-09-01T10:01:56Z,49.17,eth2-02,5880,"Very Low Risk, Network Protocols",http,Network Protocols,United States,Informational,Access,"Application Control,URL Filtering",192.168.11.95,2,Standard,,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",9.10E+18,352,0,60529027:2,"In cryptography, a certificate revocation list (or CRL) is a list of digital certificates that have been revoked by the issuing certificate authority (CA) before their scheduled expiration date and should no longer be trusted.",GET,"http://x1.c.lencr.org/,http://x1.c.lencr.org/",Other: Microsoft-CryptoAPI/10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000016,2,eth1-01,2389180336,Web Content,23572,Outgoing,23572,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519173,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,170.72.220.76,wamsm-a-9.prod.infra.webex.com,N/A,2022-09-01T10:01:56Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.0.40,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.16E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000014,4,eth1-01,215863650,Web Content,23570,Outgoing,23570,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519171,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,69.26.167.66,wamsm-a-6.prod.infra.webex.com,N/A,2022-09-01T11:32:05Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.0.40,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.43E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000012,8,eth1-01,3161781253,Web Content,23568,Outgoing,23568,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2519169,8,TCP (6) (6),Unknown,Web Advertisements,mgmt,1.66E+12,125.56.236.94,wv.inner-active.mobi,N/A,2022-09-01T10:31:29Z,49.18,eth1-01,5880,"Web Advertisements,URL Filtering",TCP_1-1024,Web Advertisements,United States,Informational,Access,URL Filtering,10.14.4.115,6,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.72E+19,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,outbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTP,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000011,2,eth1-01,2755311428,Web Content,23567,Outgoing,23567,,VNIT allowed sites and applications computers and business added on 290921,,@A@@B@1662019661@C@2519168,1,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,104.89.120.43,x1.c.lencr.org,N/A,2022-09-01T10:01:56Z,49.17,eth1-01,5880,"Business / Economy,URL Filtering",http,Business / Economy,United States,Informational,Access,URL Filtering,192.168.11.95,2,Standard,,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),http,gateway.vnit.ac.in,80,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",3.03E+18,352,0,,,GET,"http://x1.c.lencr.org/,http://x1.c.lencr.org/",Other: Microsoft-CryptoAPI/10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000010,1,eth1-01,1954738551,Web Content,23566,Outgoing,23566,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2519167,1,TCP (6) (6),Unknown,Web Advertisements,mgmt,1.66E+12,23.59.168.138,inner-active.mobi,N/A,2022-09-01T10:01:56Z,49.18,eth1-01,5880,"Web Advertisements,URL Filtering",TCP_1-1024,Web Advertisements,United States,Informational,Access,URL Filtering,10.14.4.115,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",7.35E+18,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000000f,9,eth1-01,2235998152,Web Content,23565,Outgoing,23565,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519166,9,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,20.157.117.21,inmobi.com,N/A,2022-09-01T10:31:29Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,10.14.4.115,6,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.16E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000000d,3,eth1-01,4022989637,Web Content,23563,Outgoing,23563,Internal,VNIT allowed sites and applications computers and business added on 290921,120,@A@@B@1662019661@C@2519164,3,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,172.217.174.234,userlocation.googleapis.com,N/A,2022-09-01T11:12:02Z,49.17,eth1-01,5880,"Business / Economy,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.16.243.42,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",3.71E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000000c,2,eth1-01,4092156759,Web Content,23562,Outgoing,23562,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519163,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,172.67.170.186,smartwishforyou.com,N/A,2022-09-01T10:01:56Z,49.17,eth1-01,5880,"Business / Economy,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,172.25.98.77,2,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.77E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000000b,6,eth1-01,3578159095,Web Content,23561,Outgoing,23561,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519162,3,TCP (6) (6),Unknown,Computers / Internet,mgmt,1.66E+12,bom07s45-in-f3.1e100.net (142.251.42.99),ssl.gstatic.com,N/A,2022-09-01T10:18:14Z,49.17,eth1-01,5880,"Computers / Internet,URL Filtering",https,Computers / Internet,United States,Informational,Access,URL Filtering,172.25.100.87,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.39E+18,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-83140000000a,6,eth1-01,3359224610,Web Content,23560,Outgoing,23560,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2519161,4,TCP (6) (6),Unknown,Social Networking,mgmt,1.66E+12,instagram-p3-shv-01-bom1.fbcdn.net (157.240.16.63),cdninstagram.com,N/A,2022-09-01T10:12:09Z,49.18,eth1-01,5880,"Social Networking,URL Filtering",TCP_1-1024,Social Networking,United States,Informational,Access,URL Filtering,172.25.105.37,4,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.91E+18,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,08739ec8-c102-4f82-b6ce-6f38c4ef635f,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000009,2,eth1-01,2545709690,Web Content,23559,Outgoing,23559,Internal,VNIT allowed sites and applications computers and business added on 290921,0,@A@@B@1662019661@C@2519160,2,TCP (6) (6),Unknown,Business / Economy,mgmt,1.66E+12,23.89.56.66,wsjcm-a-15.prod.infra.webex.com,N/A,2022-09-01T11:32:06Z,49.17,eth1-01,5880,"Business / Economy,Computers / Internet,URL Filtering",https,Business / Economy,United States,Informational,Access,URL Filtering,10.4.0.40,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),https,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_08739ec8-c102-4f82-b6ce-6f38c4ef635f,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",1.12E+19,352,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Sep 1, 2022 3:31:56 PM",2022-09-01T10:01:56Z,inbound,4a6d8a91-6b95-4070-be89-fc5e432f6fcf,Session,2022-09-01T08:48:48Z,HTTPS,2022-08-30T04:11:05Z,Accept,c0a80101-b542-0000-6310-831400000006,8,eth1-01,1332218200,Web Content,23556,Outgoing,23556,Internal,VNIT Blocked sites and apps,0,@A@@B@1662019661@C@2519157,8,TCP (6) (6),Unknown,Shopping,mgmt,1.66E+12,163.53.78.51,api.flipkart.com,N/A,2022-09-01T10:01:56Z,49.18,eth1-01,5880,"Shopping,URL Filtering",TCP_1-1024,Shopping,India,Informational,Access,URL Filtering,10.87.52.198,3,Standard,External,{78CD2304-D945-4A41-8840-0A11C19AA50D},mgmt (192.168.2.254),TCP_1-1024,gateway.vnit.ac.in,443,192.168.2.254,TRUE,"8a5e96fb-c793-457f-b78f-c667074223a5_04b68e94-89f4-4c90-a56e-df9516dc2ab9,c1cdc3e4-a592-4c9a-aa09-05eeca850531_4a6d8a91-6b95-4070-be89-fc5e432f6fcf,90215d11-457e-4db3-91e1-df29a7bacace_717afc89-c012-4346-8786-ac2b1b3f34bc",2.82E+17,352,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
